26,0.1185215047366557,0.12698732650355968,0.04656201971797188,0.13333669282873764,-0.01904809897553395,0.1142885938532037,-0.05926075236832785,0.0783088513438618,-0.0761923959021358,0.0380961979510679,-0.03174683162588992,0.02328100985898594,-0.0761923959021358,-0.029630376184163924,-0.09947340576112174,-0.06137720781005384,-0.11640504929492969,-0.08889112855249176,-0.004232910883451989,-0.0021164554417259945,-0.05291138604314986,-0.05926075236832785,-0.08042530678558779,-0.09735695031939574,-0.10370631664457373,-0.12910378194528566,0.027513920742437928,-0.016931643533807956,-0.016931643533807956,-0.07195948501868381,-0.04444556427624588,-0.10582277208629973,-0.06772657413523182,-0.13333669282873764,0.06984302957695782,-0.027513920742437928,0.035979742509341904,-0.06984302957695782,0.010582277208629972,-0.09524049487766975,-0.014815188092081962,-0.11640504929492969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11818949774608871,0.12663160472795218,0.044321061654783264,0.13507371170981566,-0.021105267454658697,0.11396844425515697,-0.061205275618510226,0.07597896283677132,-0.07808948958223719,0.033768427927453916,-0.03587895467291979,0.023215794200124568,-0.07808948958223719,-0.027436847691056306,-0.10130528378236175,-0.061205275618510226,-0.11818949774608871,-0.09286317680049827,-0.008442106981863479,-0.0021105267454658697,-0.056984222127578484,-0.061205275618510226,-0.08442106981863479,-0.09708423029143001,-0.10552633727329348,-0.13085265821888392,0.02532632094559044,-0.01899474070919283,-0.01899474070919283,-0.07386843609130544,-0.048542115145715006,-0.10552633727329348,-0.07386843609130544,-0.13507371170981566,0.06753685585490783,-0.027436847691056306,0.031657901181988045,-0.07175790934583957,0.00633158023639761,-0.09708423029143001,-0.021105267454658697,-0.12030002449155458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.12063796017838169,0.12698732650355968,0.04444556427624588,0.13545314827046365,-0.021164554417259944,0.11640504929492969,-0.06137720781005384,0.0783088513438618,-0.0761923959021358,0.0380961979510679,-0.03174683162588992,0.027513920742437928,-0.0783088513438618,-0.025397465300711932,-0.10158986120284773,-0.055027841484875856,-0.12063796017838169,-0.08465821766903978,-0.006349366325177983,0.0,-0.055027841484875856,-0.05714429692660185,-0.08254176222731378,-0.09524049487766975,-0.10582277208629973,-0.12910378194528566,0.027513920742437928,-0.016931643533807956,-0.01904809897553395,-0.07195948501868381,-0.04656201971797188,-0.10370631664457373,-0.07195948501868381,-0.13333669282873764,0.06984302957695782,-0.025397465300711932,0.03386328706761591,-0.06984302957695782,0.006349366325177983,-0.09524049487766975,-0.01904809897553395,-0.11640504929492969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1205308368660937,0.12687456512220388,0.04440609779277136,0.13533286946368414,-0.021145760853700648,0.1141871086099835,-0.05920813039036182,0.0782393151586924,-0.07612473907332233,0.0359477934512911,-0.03171864128055097,0.025374913024440778,-0.0782393151586924,-0.027489489109810843,-0.10149965209776311,-0.05920813039036182,-0.11841626078072363,-0.09092677167091279,-0.0063437282561101946,-0.0021145760853700647,-0.05497897821962169,-0.05920813039036182,-0.08246846732943253,-0.09727049992702298,-0.10572880426850324,-0.131103717292944,0.02960406519518091,-0.016916608682960518,-0.019031184768330583,-0.0718955869025822,-0.046520673878141426,-0.10572880426850324,-0.0718955869025822,-0.13533286946368414,0.0718955869025822,-0.027489489109810843,0.033833217365921035,-0.06978101081721214,0.008458304341480259,-0.09515592384165292,-0.019031184768330583,-0.11841626078072363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11818949774608871,0.12663160472795218,0.044321061654783264,0.13507371170981566,-0.023215794200124568,0.11396844425515697,-0.061205275618510226,0.07597896283677132,-0.07808948958223719,0.03587895467291979,-0.03587895467291979,0.02532632094559044,-0.07808948958223719,-0.027436847691056306,-0.10130528378236175,-0.061205275618510226,-0.11818949774608871,-0.09286317680049827,-0.008442106981863479,-0.0021105267454658697,-0.056984222127578484,-0.061205275618510226,-0.08442106981863479,-0.09919475703689588,-0.10552633727329348,-0.1329631849643498,0.02532632094559044,-0.01899474070919283,-0.021105267454658697,-0.07386843609130544,-0.048542115145715006,-0.10763686401875935,-0.07386843609130544,-0.13507371170981566,0.06753685585490783,-0.027436847691056306,0.031657901181988045,-0.07175790934583957,0.0042210534909317395,-0.09708423029143001,-0.01899474070919283,-0.12030002449155458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1205308368660937,0.12898914120757396,0.04440609779277136,0.13533286946368414,-0.021145760853700648,0.1141871086099835,-0.06343728256110194,0.07612473907332233,-0.07612473907332233,0.0359477934512911,-0.033833217365921035,0.025374913024440778,-0.0782393151586924,-0.025374913024440778,-0.10149965209776311,-0.05709355430499175,-0.1205308368660937,-0.08669761950017266,-0.0063437282561101946,-0.0021145760853700647,-0.05709355430499175,-0.05920813039036182,-0.08458304341480259,-0.09727049992702298,-0.10784338035387331,-0.131103717292944,0.027489489109810843,-0.019031184768330583,-0.019031184768330583,-0.0718955869025822,-0.046520673878141426,-0.10572880426850324,-0.0718955869025822,-0.13533286946368414,0.06978101081721214,-0.027489489109810843,0.033833217365921035,-0.0718955869025822,0.0063437282561101946,-0.09727049992702298,-0.019031184768330583,-0.11841626078072363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.12030002449155458,0.12874213147341806,0.046431588400249135,0.13718423845528152,-0.023215794200124568,0.11607897100062284,-0.06331580236397609,0.07597896283677132,-0.07597896283677132,0.03587895467291979,-0.03587895467291979,0.02532632094559044,-0.08020001632770304,-0.027436847691056306,-0.10341581052782761,-0.061205275618510226,-0.12030002449155458,-0.0907526500550324,-0.008442106981863479,-0.0021105267454658697,-0.059094748873044355,-0.059094748873044355,-0.08653159656410066,-0.09708423029143001,-0.10974739076422522,-0.13085265821888392,0.02532632094559044,-0.01899474070919283,-0.021105267454658697,-0.07386843609130544,-0.05065264189118088,-0.10763686401875935,-0.07597896283677132,-0.13718423845528152,0.0696473826003737,-0.027436847691056306,0.031657901181988045,-0.07175790934583957,0.0042210534909317395,-0.09708423029143001,-0.021105267454658697,-0.11818949774608871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11841626078072363,0.131103717292944,0.042291521707401296,0.13533286946368414,-0.023260336939070713,0.1141871086099835,-0.06132270647573188,0.07612473907332233,-0.0782393151586924,0.03171864128055097,-0.03171864128055097,0.025374913024440778,-0.07612473907332233,-0.025374913024440778,-0.09938507601239305,-0.05497897821962169,-0.11841626078072363,-0.08669761950017266,-0.0063437282561101946,-0.0021145760853700647,-0.05497897821962169,-0.05920813039036182,-0.08246846732943253,-0.09727049992702298,-0.10572880426850324,-0.131103717292944,0.027489489109810843,-0.016916608682960518,-0.019031184768330583,-0.07401016298795227,-0.046520673878141426,-0.10572880426850324,-0.07401016298795227,-0.13533286946368414,0.06978101081721214,-0.027489489109810843,0.033833217365921035,-0.0718955869025822,0.0063437282561101946,-0.09727049992702298,-0.021145760853700648,-0.1205308368660937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.11829413770959507,0.1309685096070517,0.04436030164109815,0.13519330023953724,-0.02323634847867046,0.11618174239335231,-0.06337185948728308,0.08027102201722523,-0.07604623138473969,0.040135511008612616,-0.035910720376127074,0.027461139111156,-0.08027102201722523,-0.02323634847867046,-0.10139497517965293,-0.054922278222312,-0.11829413770959507,-0.08660820796595353,-0.008449581264971077,0.0,-0.05703467353855477,-0.05703467353855477,-0.08449581264971077,-0.09294539391468185,-0.10773216112838123,-0.12674371897456616,0.025348743794913232,-0.016899162529942155,-0.021123953162427694,-0.06970904543601139,-0.048585092273583694,-0.10350737049589569,-0.07393383606849692,-0.13308090492329447,0.06970904543601139,-0.025348743794913232,0.03168592974364154,-0.06970904543601139,0.004224790632485539,-0.09294539391468185,-0.021123953162427694,-0.11406934707710954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1185215047366557,0.12910378194528566,0.04444556427624588,0.13756960371218963,-0.021164554417259944,0.11640504929492969,-0.06137720781005384,0.08042530678558779,-0.0783088513438618,0.040212653392793896,-0.03386328706761591,0.027513920742437928,-0.0783088513438618,-0.02328100985898594,-0.09947340576112174,-0.05714429692660185,-0.1185215047366557,-0.08677467311076577,-0.006349366325177983,0.0,-0.055027841484875856,-0.05714429692660185,-0.08254176222731378,-0.09524049487766975,-0.10582277208629973,-0.12910378194528566,0.027513920742437928,-0.016931643533807956,-0.01904809897553395,-0.07195948501868381,-0.04656201971797188,-0.10582277208629973,-0.07195948501868381,-0.13545314827046365,0.06984302957695782,-0.025397465300711932,0.03386328706761591,-0.06984302957695782,0.006349366325177983,-0.09524049487766975,-0.016931643533807956,-0.1185215047366557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
